1.988750153e+02;1.229279768e-02
1.990776062e+02;-1.589412102e-03
1.992802124e+02;-6.290889811e-03
1.994828186e+02;1.541565266e-02
1.996854553e+02;4.026876297e-03
1.998881073e+02;-5.659948802e-04
2.000907745e+02;4.003825597e-03
2.002934570e+02;3.772642463e-02
2.004961548e+02;-2.734374022e-03
2.006988678e+02;-1.607205160e-02
2.009015961e+02;-2.221535891e-03
2.011043549e+02;-3.447559429e-04
2.013071136e+02;1.413134579e-02
2.015099030e+02;3.219045699e-02
2.017126923e+02;-6.682714447e-03
2.019155121e+02;1.271704026e-02
2.021183319e+02;5.963672884e-03
2.023211823e+02;-2.674076241e-03
2.025240479e+02;-7.380454335e-03
2.027269287e+02;4.251977429e-03
2.029298248e+02;1.231974550e-02
2.031327362e+02;5.268521141e-03
2.033356628e+02;5.785167683e-03
2.035386047e+02;2.201583004e-03
2.037415619e+02;6.241588853e-03
2.039445343e+02;4.294886813e-02
2.041475220e+02;2.425623825e-03
2.043505402e+02;-1.369716600e-03
2.045535583e+02;-6.525732111e-03
2.047566071e+02;-2.082619583e-03
2.049596558e+02;-1.452219673e-02
2.051627350e+02;-7.182329893e-03
2.053658295e+02;2.154611610e-02
2.055689392e+02;5.959550035e-04
2.057720642e+02;-2.311476972e-03
2.059751892e+02;-6.936751306e-03
2.061783447e+02;7.994393236e-04
2.063815155e+02;-6.641223095e-03
2.065847168e+02;-9.085902013e-03
2.067879181e+02;1.497289073e-02
2.069911346e+02;1.916356385e-02
2.071943665e+02;5.193264224e-03
2.073976288e+02;-9.093252011e-03
2.076008911e+02;-4.034645390e-03
2.078041840e+02;-3.022153396e-04
2.080074768e+02;7.187513984e-04
2.082108002e+02;-1.169863157e-03
2.084141388e+02;6.435843185e-03
2.086174774e+02;1.145810355e-03
2.088208466e+02;-6.545847282e-03
2.090242310e+02;-7.189652883e-03
2.092276306e+02;1.216959115e-02
2.094310455e+02;5.204002839e-03
2.096344757e+02;6.533192471e-03
2.098379211e+02;-1.214244170e-03
2.100413971e+02;1.370091643e-02
2.102448730e+02;-9.530155221e-04
2.104483643e+02;-5.818028876e-05
2.106518860e+02;-6.983150262e-03
2.108554077e+02;3.970118240e-03
2.110589600e+02;-5.789929070e-03
2.112625122e+02;-8.471941575e-03
2.114660950e+02;9.111266583e-03
2.116696930e+02;2.169688232e-03
2.118733063e+02;2.007902600e-02
2.120769196e+02;-6.242504809e-03
2.122805634e+02;-1.998954685e-03
2.124842224e+02;2.515415847e-02
2.126878967e+02;-3.205869813e-03
2.128915863e+02;1.858523302e-02
2.130952911e+02;-7.259108126e-03
2.132990265e+02;1.630839705e-02
2.135027618e+02;1.158612897e-03
2.137065125e+02;-3.673482221e-03
2.139102936e+02;2.847990766e-02
2.141140747e+02;4.007388372e-03
2.143178864e+02;1.305560395e-02
2.145216980e+02;-7.906434126e-03
2.147255402e+02;6.352676544e-03
2.149293976e+02;-4.825240932e-03
2.151332550e+02;-4.675871227e-03
2.153371429e+02;-3.846365726e-03
2.155410461e+02;-2.933898242e-03
2.157449646e+02;5.018130876e-03
2.159488983e+02;3.851298941e-03
2.161528473e+02;-5.340371747e-03
2.163568115e+02;2.063176362e-03
2.165607910e+02;3.383501200e-03
2.167647858e+02;7.121687289e-03
2.169688110e+02;-1.952552423e-02
2.171728363e+02;-5.376085639e-03
2.173768768e+02;7.535551675e-03
2.175809479e+02;3.503393149e-03
2.177850189e+02;-7.460128050e-03
2.179891205e+02;-4.223934840e-03
2.181932220e+02;1.606733724e-02
2.183973541e+02;2.769504208e-03
2.186015015e+02;7.584454957e-03
2.188056641e+02;-1.066861022e-02
2.190098267e+02;1.210849616e-03
2.192140198e+02;2.188177221e-02
